id_principal,casa,id_documento,sigla,descricao_tipo_documento,tipo_documento_ext,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores
135175,senado,8023591,PDL 28/2019,RQS 889/2019,Requerimento,4994,2019-10-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8023591,ec75a878c8970556016a4e31e2345057,0.1,senado,Sen. Eduardo Braga (MDB/AM),Sen. Eduardo Braga (MDB/AM)
135175,senado,8023591,PDL 28/2019,RQS 889/2019,Requerimento,5411,2019-10-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8023591,ec75a878c8970556016a4e31e2345057,0.1,senado,Sen. Weverton (PDT/MA),Sen. Weverton (PDT/MA)
135175,senado,8023591,PDL 28/2019,RQS 889/2019,Requerimento,5976,2019-10-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8023591,ec75a878c8970556016a4e31e2345057,0.1,senado,Sen. Eduardo Girão (PODEMOS/CE),Sen. Eduardo Girão (PODEMOS/CE)
135175,senado,8023591,PDL 28/2019,RQS 889/2019,Requerimento,5732,2019-10-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8023591,ec75a878c8970556016a4e31e2345057,0.1,senado,Sen. Rodrigo Pacheco (DEM/MG),Sen. Rodrigo Pacheco (DEM/MG)
135175,senado,8027326,PDL 28/2019,P.S 239/2019 - PLEN,Parecer,5535,2019-10-16,http://legis.senado.leg.br/sdleg-getter/documento?dm=8027326,ec75a878c8970556016a4e31e2345057,1,senado,Sen. Telmário Mota (PROS/RR),Sen. Telmário Mota (PROS/RR)
136417,senado,7943254,PDL 202/2019,PDL 202/2019 (Casa iniciadora-SF),Projeto de Decreto Legislativo,5953,2019-04-23,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943254,2d8e49e60313f657cf1870f22524cb41,1,senado,Sen. Fabiano Contarato (REDE/ES),Sen. Fabiano Contarato (REDE/ES)
140618,senado,8064675,PDL 36/2020,PDL 36/2020,Projeto de Decreto Legislativo,5012,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064675,a9bd1e213051d3fa015f0eb66daf6074,1,senado,Sen. Randolfe Rodrigues (REDE/AP),Sen. Randolfe Rodrigues (REDE/AP)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,5352,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,374,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Paulo Rocha (PT/PA),Sen. Paulo Rocha (PT/PA)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,5008,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Humberto Costa (PT/PE),Sen. Humberto Costa (PT/PE)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,581,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Jaques Wagner (PT/BA),Sen. Jaques Wagner (PT/BA)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,5783,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Zenaide Maia (PROS/RN),Sen. Zenaide Maia (PROS/RN)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,5627,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Jean Paul Prates (PT/RN),Sen. Jean Paul Prates (PT/RN)
140619,senado,8064862,PDL 37/2020,PDL 37/2020,Projeto de Decreto Legislativo,825,2020-02-11,http://legis.senado.leg.br/sdleg-getter/documento?dm=8064862,40b6e1bf9af39379d5677d7f3486c063,0.14285714285714285,senado,Sen. Paulo Paim (PT/RS),Sen. Paulo Paim (PT/RS)
140754,senado,8068588,PDL 59/2020,PDL 59/2020,Projeto de Decreto Legislativo,5352,2020-02-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8068588,6142605ff5d70b1c2b51d7d6d0d942f9,0.16666666666666666,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
140754,senado,8068588,PDL 59/2020,PDL 59/2020,Projeto de Decreto Legislativo,374,2020-02-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8068588,6142605ff5d70b1c2b51d7d6d0d942f9,0.16666666666666666,senado,Sen. Paulo Rocha (PT/PA),Sen. Paulo Rocha (PT/PA)
140754,senado,8068588,PDL 59/2020,PDL 59/2020,Projeto de Decreto Legislativo,5783,2020-02-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8068588,6142605ff5d70b1c2b51d7d6d0d942f9,0.16666666666666666,senado,Sen. Zenaide Maia (PROS/RN),Sen. Zenaide Maia (PROS/RN)
140754,senado,8068588,PDL 59/2020,PDL 59/2020,Projeto de Decreto Legislativo,5627,2020-02-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8068588,6142605ff5d70b1c2b51d7d6d0d942f9,0.16666666666666666,senado,Sen. Jean Paul Prates (PT/RN),Sen. Jean Paul Prates (PT/RN)
140754,senado,8068588,PDL 59/2020,PDL 59/2020,Projeto de Decreto Legislativo,581,2020-02-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8068588,6142605ff5d70b1c2b51d7d6d0d942f9,0.16666666666666666,senado,Sen. Jaques Wagner (PT/BA),Sen. Jaques Wagner (PT/BA)
140754,senado,8068588,PDL 59/2020,PDL 59/2020,Projeto de Decreto Legislativo,825,2020-02-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8068588,6142605ff5d70b1c2b51d7d6d0d942f9,0.16666666666666666,senado,Sen. Paulo Paim (PT/RS),Sen. Paulo Paim (PT/RS)
140895,senado,8071009,PDL 67/2020,PDL 67/2020,Projeto de Decreto Legislativo,3806,2020-03-03,http://legis.senado.leg.br/sdleg-getter/documento?dm=8071009,60211d690442e4790271643cd0ad3dc2,1,senado,Sen. Zequinha Marinho (PSC/PA),Sen. Zequinha Marinho (PSC/PA)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,5352,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,374,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Paulo Rocha (PT/PA),Sen. Paulo Rocha (PT/PA)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,5627,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Jean Paul Prates (PT/RN),Sen. Jean Paul Prates (PT/RN)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,825,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Paulo Paim (PT/RS),Sen. Paulo Paim (PT/RS)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,5008,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Humberto Costa (PT/PE),Sen. Humberto Costa (PT/PE)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,581,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Jaques Wagner (PT/BA),Sen. Jaques Wagner (PT/BA)
141084,senado,8074041,PDL 85/2020,PDL 85/2020,Projeto de Decreto Legislativo,5783,2020-03-10,http://legis.senado.leg.br/sdleg-getter/documento?dm=8074041,4de57fe01be4f0b7bba53214170a741e,0.14285714285714285,senado,Sen. Zenaide Maia (PROS/RN),Sen. Zenaide Maia (PROS/RN)
141227,senado,8075803,PDL 107/2020,PDL 107/2020,Projeto de Decreto Legislativo,3806,2020-03-18,http://legis.senado.leg.br/sdleg-getter/documento?dm=8075803,2e72f673bfc8523a45e924e7ac034903,1,senado,Sen. Zequinha Marinho (PSC/PA),Sen. Zequinha Marinho (PSC/PA)
141764,senado,8102529,PDL 187/2020,PDL 187/2020,Projeto de Decreto Legislativo,5012,2020-04-30,http://legis.senado.leg.br/sdleg-getter/documento?dm=8102529,90aa7f96ef7d19436c81a41b549c2b89,1,senado,Sen. Randolfe Rodrigues (REDE/AP),Sen. Randolfe Rodrigues (REDE/AP)
141764,senado,8102545,PDL 187/2020,Correspondência Eletrônica,Correspondência Eletrônica,5012,2020-04-30,http://legis.senado.leg.br/sdleg-getter/documento?dm=8102545,90aa7f96ef7d19436c81a41b549c2b89,1,senado,Sen. Randolfe Rodrigues (REDE/AP),Sen. Randolfe Rodrigues (REDE/AP)
141968,senado,8111549,PDL 226/2020,PDL 226/2020,Projeto de Decreto Legislativo,5352,2020-05-15,http://legis.senado.leg.br/sdleg-getter/documento?dm=8111549,86578c7c53c72a80231998f1ecdaf8ed,1,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
141968,senado,8111753,PDL 226/2020,Correspondência Eletrônica,Correspondência Eletrônica,5352,2020-05-15,http://legis.senado.leg.br/sdleg-getter/documento?dm=8111753,86578c7c53c72a80231998f1ecdaf8ed,1,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
143275,senado,8861813,PDL 318/2020,PDL 318/2020,Projeto de Decreto Legislativo,1186,2020-07-07,http://legis.senado.leg.br/sdleg-getter/documento?dm=8861813,5d29d44c7063b268bfba7683d562e97d,1,senado,Sen. Luis Carlos Heinze (PP/RS),Sen. Luis Carlos Heinze (PP/RS)
143275,senado,8862680,PDL 318/2020,RQS 1334/2020,Requerimento,1186,2020-07-08,http://legis.senado.leg.br/sdleg-getter/documento?dm=8862680,5d29d44c7063b268bfba7683d562e97d,1,senado,Sen. Luis Carlos Heinze (PP/RS),Sen. Luis Carlos Heinze (PP/RS)
143287,senado,8861837,PDL 321/2020,PDL 321/2020,Projeto de Decreto Legislativo,1186,2020-07-07,http://legis.senado.leg.br/sdleg-getter/documento?dm=8861837,1c436011f2efcfba77dfc05833cdf834,1,senado,Sen. Luis Carlos Heinze (PP/RS),Sen. Luis Carlos Heinze (PP/RS)
143287,senado,8869727,PDL 321/2020,RQS 1548/2020,Requerimento,1186,2020-07-30,http://legis.senado.leg.br/sdleg-getter/documento?dm=8869727,1c436011f2efcfba77dfc05833cdf834,1,senado,Sen. Luis Carlos Heinze (PP/RS),Sen. Luis Carlos Heinze (PP/RS)
144851,senado,8892243,PDL 404/2020,PDL 404/2020,Projeto de Decreto Legislativo,1186,2020-09-22,http://legis.senado.leg.br/sdleg-getter/documento?dm=8892243,edfb3d9c64947a11c76ab8c6a46174e2,1,senado,Sen. Luis Carlos Heinze (PP/RS),Sen. Luis Carlos Heinze (PP/RS)
144966,senado,8894833,PDL 418/2020,PDL 418/2020,Projeto de Decreto Legislativo,581,2020-09-28,http://legis.senado.leg.br/sdleg-getter/documento?dm=8894833,c7b6bcd6022b6818e3f8314d05ce2afb,0.25,senado,Sen. Jaques Wagner (PT/BA),Sen. Jaques Wagner (PT/BA)
144966,senado,8894833,PDL 418/2020,PDL 418/2020,Projeto de Decreto Legislativo,5352,2020-09-28,http://legis.senado.leg.br/sdleg-getter/documento?dm=8894833,c7b6bcd6022b6818e3f8314d05ce2afb,0.25,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
144966,senado,8894833,PDL 418/2020,PDL 418/2020,Projeto de Decreto Legislativo,5008,2020-09-28,http://legis.senado.leg.br/sdleg-getter/documento?dm=8894833,c7b6bcd6022b6818e3f8314d05ce2afb,0.25,senado,Sen. Humberto Costa (PT/PE),Sen. Humberto Costa (PT/PE)
144966,senado,8894833,PDL 418/2020,PDL 418/2020,Projeto de Decreto Legislativo,374,2020-09-28,http://legis.senado.leg.br/sdleg-getter/documento?dm=8894833,c7b6bcd6022b6818e3f8314d05ce2afb,0.25,senado,Sen. Paulo Rocha (PT/PA),Sen. Paulo Rocha (PT/PA)
144966,senado,8894907,PDL 418/2020,RQS 2458/2020,Requerimento,5352,2020-09-29,http://legis.senado.leg.br/sdleg-getter/documento?dm=8894907,c7b6bcd6022b6818e3f8314d05ce2afb,1,senado,Sen. Rogério Carvalho (PT/SE),Sen. Rogério Carvalho (PT/SE)
144966,senado,8894918,PDL 418/2020,RQS 2460/2020,Requerimento,5008,2020-09-29,http://legis.senado.leg.br/sdleg-getter/documento?dm=8894918,c7b6bcd6022b6818e3f8314d05ce2afb,1,senado,Sen. Humberto Costa (PT/PE),Sen. Humberto Costa (PT/PE)
144966,senado,8895061,PDL 418/2020,RQS 2470/2020,Requerimento,374,2020-09-29,http://legis.senado.leg.br/sdleg-getter/documento?dm=8895061,c7b6bcd6022b6818e3f8314d05ce2afb,1,senado,Sen. Paulo Rocha (PT/PA),Sen. Paulo Rocha (PT/PA)
145213,senado,8901489,PDL 452/2020,PDL 452/2020,Projeto de Decreto Legislativo,5953,2020-10-21,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901489,9c581eea6c5862113234baa0372bc44c,0.5,senado,Sen. Fabiano Contarato (REDE/ES),Sen. Fabiano Contarato (REDE/ES)
145213,senado,8901489,PDL 452/2020,PDL 452/2020,Projeto de Decreto Legislativo,5376,2020-10-21,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901489,9c581eea6c5862113234baa0372bc44c,0.5,senado,Sen. Mara Gabrilli (PSDB/SP),Sen. Mara Gabrilli (PSDB/SP)
145213,senado,8901521,PDL 452/2020,RQS 2545/2020,Requerimento,5376,2020-10-21,http://legis.senado.leg.br/sdleg-getter/documento?dm=8901521,9c581eea6c5862113234baa0372bc44c,1,senado,Sen. Mara Gabrilli (PSDB/SP),Sen. Mara Gabrilli (PSDB/SP)
145734,senado,8910654,PDL 525/2020,PDL 525/2020,Projeto de Decreto Legislativo,5953,2020-12-07,http://legis.senado.leg.br/sdleg-getter/documento?dm=8910654,6ef66f861e22202de3ce51fcb6a05d27,1,senado,Sen. Fabiano Contarato (REDE/ES),Sen. Fabiano Contarato (REDE/ES)
