id_leggo,id_autor,nome,partido,uf,bancada,casa_autor,nome_eleitoral,node_size,id_autor_parlametria
20aaae99e85511347544d52ca26928d6,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1,1160511
20aaae99e85511347544d52ca26928d6,204483,Dep. Vilson Da Fetaemg,PSB,MG,oposição,camara,Dep. Vilson Da Fetaemg (PSB/MG),1,1204483
20aaae99e85511347544d52ca26928d6,204495,Dep. Airton Faleiro,PT,PA,oposição,camara,Dep. Airton Faleiro (PT/PA),2,1204495
22aa18f33a3fff84340a32a1ad07b221,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),1,174848
234f33c2f5d2cd76d8dec24b3572a36d,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),1,1178986
274a7798ff43d2699b1b9c5d3b34ee9d,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1,1160511
287f4852b0ce051c6783429ed4060dd8,204495,Dep. Airton Faleiro,PT,PA,oposição,camara,Dep. Airton Faleiro (PT/PA),0.5,1204495
287f4852b0ce051c6783429ed4060dd8,204555,Dep. José Ricardo,PT,AM,oposição,camara,Dep. José Ricardo (PT/AM),0.5,1204555
28a9ff8ecab1eed465c1d2355925ece4,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),1,1204407
28a9ff8ecab1eed465c1d2355925ece4,204488,Dep. Célio Studart,PV,CE,governo,camara,Dep. Célio Studart (PV/CE),1,1204488
28a9ff8ecab1eed465c1d2355925ece4,204530,Dep. Rodrigo Agostinho,PSB,SP,oposição,camara,Dep. Rodrigo Agostinho (PSB/SP),1,1204530
28a9ff8ecab1eed465c1d2355925ece4,204534,Dep. Tabata Amaral,PDT,SP,oposição,camara,Dep. Tabata Amaral (PDT/SP),1,1204534
28a9ff8ecab1eed465c1d2355925ece4,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),1,174848
2c17f65918903db5527e3438f65218f2,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),1,1141470
2d4c562a3fdb14ef5b0fbd4e1718ab21,178873,Dep. Helder Salomão,PT,ES,oposição,camara,Dep. Helder Salomão (PT/ES),1,1178873
2d8e49e60313f657cf1870f22524cb41,5953,Sen. Fabiano Contarato,REDE,ES,oposição,senado,Sen. Fabiano Contarato (REDE/ES),1,25953
2e72f673bfc8523a45e924e7ac034903,3806,Sen. Zequinha Marinho,PSC,PA,governo,senado,Sen. Zequinha Marinho (PSC/PA),1,23806
330f394d2388250c763c3ab946fb4daf,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),0.6666666666666666,1132504
330f394d2388250c763c3ab946fb4daf,178970,Dep. João Daniel,PT,SE,oposição,camara,Dep. João Daniel (PT/SE),0.6666666666666666,1178970
330f394d2388250c763c3ab946fb4daf,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),0.6666666666666666,1178986
356d73e720dbbf019086505f783b6769,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),1.7888888888888888,1134812
356d73e720dbbf019086505f783b6769,152605,Dep. Glauber Braga,PSOL,RJ,oposição,camara,Dep. Glauber Braga (PSOL/RJ),1.7888888888888888,1152605
356d73e720dbbf019086505f783b6769,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),1.788888888888889,1204407
356d73e720dbbf019086505f783b6769,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),0.9000000000000001,1204464
356d73e720dbbf019086505f783b6769,204509,Dep. Áurea Carolina,PSOL,MG,oposição,camara,Dep. Áurea Carolina (PSOL/MG),1.788888888888889,1204509
356d73e720dbbf019086505f783b6769,204535,Dep. Sâmia Bomfim,PSOL,SP,oposição,camara,Dep. Sâmia Bomfim (PSOL/SP),1.7888888888888888,1204535
356d73e720dbbf019086505f783b6769,73531,Dep. Ivan Valente,PSOL,SP,oposição,camara,Dep. Ivan Valente (PSOL/SP),1.788888888888889,173531
356d73e720dbbf019086505f783b6769,74784,Dep. Luiza Erundina,PSOL,SP,oposição,camara,Dep. Luiza Erundina (PSOL/SP),1.7888888888888888,174784
356d73e720dbbf019086505f783b6769,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),1.788888888888889,176874
356d73e720dbbf019086505f783b6769,205548,Dep. David Miranda,PSOL,RJ,oposição,camara,Dep. David Miranda (PSOL/RJ),1.788888888888889,1205548
3c18b2407ec13aa8c0ff4290506b5822,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1,1160511
3f7eab720eb21413985b71742fa82228,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),0.875,1134812
3f7eab720eb21413985b71742fa82228,152605,Dep. Glauber Braga,PSOL,RJ,oposição,camara,Dep. Glauber Braga (PSOL/RJ),0.875,1152605
3f7eab720eb21413985b71742fa82228,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),0.875,1204407
3f7eab720eb21413985b71742fa82228,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),0.875,1204464
3f7eab720eb21413985b71742fa82228,73531,Dep. Ivan Valente,PSOL,SP,oposição,camara,Dep. Ivan Valente (PSOL/SP),0.875,173531
3f7eab720eb21413985b71742fa82228,74784,Dep. Luiza Erundina,PSOL,SP,oposição,camara,Dep. Luiza Erundina (PSOL/SP),0.875,174784
3f7eab720eb21413985b71742fa82228,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),0.875,176874
3f7eab720eb21413985b71742fa82228,204509,Dep. Áurea Carolina,PSOL,MG,oposição,camara,Dep. Áurea Carolina (PSOL/MG),0.875,1204509
40b6e1bf9af39379d5677d7f3486c063,374,Sen. Paulo Rocha,PT,PA,oposição,senado,Sen. Paulo Rocha (PT/PA),0.8571428571428571,2374
40b6e1bf9af39379d5677d7f3486c063,5008,Sen. Humberto Costa,PT,PE,oposição,senado,Sen. Humberto Costa (PT/PE),0.8571428571428571,25008
40b6e1bf9af39379d5677d7f3486c063,5352,Sen. Rogério Carvalho,PT,SE,oposição,senado,Sen. Rogério Carvalho (PT/SE),0.8571428571428571,25352
40b6e1bf9af39379d5677d7f3486c063,5627,Sen. Jean Paul Prates,PT,RN,oposição,senado,Sen. Jean Paul Prates (PT/RN),0.857142857142857,25627
40b6e1bf9af39379d5677d7f3486c063,581,Sen. Jaques Wagner,PT,BA,oposição,senado,Sen. Jaques Wagner (PT/BA),0.857142857142857,2581
40b6e1bf9af39379d5677d7f3486c063,825,Sen. Paulo Paim,PT,RS,oposição,senado,Sen. Paulo Paim (PT/RS),0.8571428571428571,2825
40b6e1bf9af39379d5677d7f3486c063,5783,Sen. Zenaide Maia,PROS,RN,governo,senado,Sen. Zenaide Maia (PROS/RN),0.8571428571428571,25783
40f6bd930b777bfe979231fc48dded07,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),0.9000000000000001,1134812
40f6bd930b777bfe979231fc48dded07,152605,Dep. Glauber Braga,PSOL,RJ,oposição,camara,Dep. Glauber Braga (PSOL/RJ),0.9,1152605
40f6bd930b777bfe979231fc48dded07,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),0.9,1204407
40f6bd930b777bfe979231fc48dded07,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),0.9000000000000001,1204464
40f6bd930b777bfe979231fc48dded07,204509,Dep. Áurea Carolina,PSOL,MG,oposição,camara,Dep. Áurea Carolina (PSOL/MG),0.9000000000000001,1204509
40f6bd930b777bfe979231fc48dded07,204535,Dep. Sâmia Bomfim,PSOL,SP,oposição,camara,Dep. Sâmia Bomfim (PSOL/SP),0.9,1204535
40f6bd930b777bfe979231fc48dded07,73531,Dep. Ivan Valente,PSOL,SP,oposição,camara,Dep. Ivan Valente (PSOL/SP),0.9,173531
40f6bd930b777bfe979231fc48dded07,74784,Dep. Luiza Erundina,PSOL,SP,oposição,camara,Dep. Luiza Erundina (PSOL/SP),0.9,174784
40f6bd930b777bfe979231fc48dded07,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),0.9000000000000001,176874
40f6bd930b777bfe979231fc48dded07,205548,Dep. David Miranda,PSOL,RJ,oposição,camara,Dep. David Miranda (PSOL/RJ),0.9,1205548
4c8eea5dbb0232a3b28c1cfc4464ffc5,204495,Dep. Airton Faleiro,PT,PA,oposição,camara,Dep. Airton Faleiro (PT/PA),1,1204495
4de57fe01be4f0b7bba53214170a741e,374,Sen. Paulo Rocha,PT,PA,oposição,senado,Sen. Paulo Rocha (PT/PA),0.8571428571428571,2374
4de57fe01be4f0b7bba53214170a741e,5008,Sen. Humberto Costa,PT,PE,oposição,senado,Sen. Humberto Costa (PT/PE),0.8571428571428571,25008
4de57fe01be4f0b7bba53214170a741e,5352,Sen. Rogério Carvalho,PT,SE,oposição,senado,Sen. Rogério Carvalho (PT/SE),0.8571428571428571,25352
4de57fe01be4f0b7bba53214170a741e,5627,Sen. Jean Paul Prates,PT,RN,oposição,senado,Sen. Jean Paul Prates (PT/RN),0.857142857142857,25627
4de57fe01be4f0b7bba53214170a741e,581,Sen. Jaques Wagner,PT,BA,oposição,senado,Sen. Jaques Wagner (PT/BA),0.857142857142857,2581
4de57fe01be4f0b7bba53214170a741e,825,Sen. Paulo Paim,PT,RS,oposição,senado,Sen. Paulo Paim (PT/RS),0.8571428571428571,2825
4de57fe01be4f0b7bba53214170a741e,5783,Sen. Zenaide Maia,PROS,RN,governo,senado,Sen. Zenaide Maia (PROS/RN),0.8571428571428571,25783
4ee4f8ef2d5c6158f551268de50b3e5c,109429,Dep. Benes Leocádio,PRB,RN,governo,camara,Dep. Benes Leocádio (PRB/RN),1,1109429
4ee4f8ef2d5c6158f551268de50b3e5c,204463,Dep. Wladimir Garotinho,PSD,RJ,governo,camara,Dep. Wladimir Garotinho (PSD/RJ),1,1204463
502981994eea39cc5219deed51de3b53,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),1,1141470
502981994eea39cc5219deed51de3b53,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1,1160511
502981994eea39cc5219deed51de3b53,204468,Dep. Joenia Wapichana,REDE,RR,oposição,camara,Dep. Joenia Wapichana (REDE/RR),3,1204468
502981994eea39cc5219deed51de3b53,204488,Dep. Célio Studart,PV,CE,governo,camara,Dep. Célio Studart (PV/CE),1,1204488
502981994eea39cc5219deed51de3b53,204517,Dep. Zé Vitor,PL,MG,governo,camara,Dep. Zé Vitor (PL/MG),1,1204517
502981994eea39cc5219deed51de3b53,204530,Dep. Rodrigo Agostinho,PSB,SP,oposição,camara,Dep. Rodrigo Agostinho (PSB/SP),1,1204530
502981994eea39cc5219deed51de3b53,73531,Dep. Ivan Valente,PSOL,SP,oposição,camara,Dep. Ivan Valente (PSOL/SP),1,173531
502981994eea39cc5219deed51de3b53,74156,Dep. Leonardo Monteiro,PT,MG,oposição,camara,Dep. Leonardo Monteiro (PT/MG),0.6666666666666666,174156
502981994eea39cc5219deed51de3b53,74400,Dep. Paulo Pimenta,PT,RS,oposição,camara,Dep. Paulo Pimenta (PT/RS),0.6666666666666666,174400
502981994eea39cc5219deed51de3b53,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),1,174848
502981994eea39cc5219deed51de3b53,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),0.6666666666666666,1178986
529c280eae5cf7593df4bb05f40ca70d,198197,Dep. Greyce Elias,AVANTE,MG,governo,camara,Dep. Greyce Elias (AVANTE/MG),1,1198197
529f5b79017039276e19442b56fb302d,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),1,1141470
558afde1d19415eca8b1cdae6e641693,74156,Dep. Leonardo Monteiro,PT,MG,oposição,camara,Dep. Leonardo Monteiro (PT/MG),0.6666666666666666,174156
558afde1d19415eca8b1cdae6e641693,74400,Dep. Paulo Pimenta,PT,RS,oposição,camara,Dep. Paulo Pimenta (PT/RS),0.6666666666666666,174400
558afde1d19415eca8b1cdae6e641693,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),0.6666666666666666,1178986
5d29d44c7063b268bfba7683d562e97d,1186,Sen. Luis Carlos Heinze,PP,RS,governo,senado,Sen. Luis Carlos Heinze (PP/RS),2,21186
60211d690442e4790271643cd0ad3dc2,3806,Sen. Zequinha Marinho,PSC,PA,governo,senado,Sen. Zequinha Marinho (PSC/PA),1,23806
6142605ff5d70b1c2b51d7d6d0d942f9,374,Sen. Paulo Rocha,PT,PA,oposição,senado,Sen. Paulo Rocha (PT/PA),0.8333333333333333,2374
6142605ff5d70b1c2b51d7d6d0d942f9,5352,Sen. Rogério Carvalho,PT,SE,oposição,senado,Sen. Rogério Carvalho (PT/SE),0.8333333333333333,25352
6142605ff5d70b1c2b51d7d6d0d942f9,5627,Sen. Jean Paul Prates,PT,RN,oposição,senado,Sen. Jean Paul Prates (PT/RN),0.8333333333333333,25627
6142605ff5d70b1c2b51d7d6d0d942f9,581,Sen. Jaques Wagner,PT,BA,oposição,senado,Sen. Jaques Wagner (PT/BA),0.8333333333333333,2581
6142605ff5d70b1c2b51d7d6d0d942f9,825,Sen. Paulo Paim,PT,RS,oposição,senado,Sen. Paulo Paim (PT/RS),0.8333333333333333,2825
6142605ff5d70b1c2b51d7d6d0d942f9,5783,Sen. Zenaide Maia,PROS,RN,governo,senado,Sen. Zenaide Maia (PROS/RN),0.8333333333333333,25783
6451fa03d28215f7c2f0022958ce052a,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),1,1141470
69ce86e60371e2a75e38223f04517519,204495,Dep. Airton Faleiro,PT,PA,oposição,camara,Dep. Airton Faleiro (PT/PA),0.5,1204495
69ce86e60371e2a75e38223f04517519,204555,Dep. José Ricardo,PT,AM,oposição,camara,Dep. José Ricardo (PT/AM),0.5,1204555
6a38b246ad96596e6a94a33eba950454,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),0.875,1134812
6a38b246ad96596e6a94a33eba950454,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),1,1141470
6a38b246ad96596e6a94a33eba950454,152605,Dep. Glauber Braga,PSOL,RJ,oposição,camara,Dep. Glauber Braga (PSOL/RJ),0.875,1152605
6a38b246ad96596e6a94a33eba950454,178873,Dep. Helder Salomão,PT,ES,oposição,camara,Dep. Helder Salomão (PT/ES),1,1178873
6a38b246ad96596e6a94a33eba950454,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),1,1178986
6a38b246ad96596e6a94a33eba950454,204352,Dep. Camilo Capiberibe,PSB,AP,oposição,camara,Dep. Camilo Capiberibe (PSB/AP),1,1204352
6a38b246ad96596e6a94a33eba950454,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),0.875,1204407
6a38b246ad96596e6a94a33eba950454,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),0.875,1204464
6a38b246ad96596e6a94a33eba950454,73531,Dep. Ivan Valente,PSOL,SP,oposição,camara,Dep. Ivan Valente (PSOL/SP),0.875,173531
6a38b246ad96596e6a94a33eba950454,74784,Dep. Luiza Erundina,PSOL,SP,oposição,camara,Dep. Luiza Erundina (PSOL/SP),0.875,174784
6a38b246ad96596e6a94a33eba950454,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),0.875,176874
6a38b246ad96596e6a94a33eba950454,204509,Dep. Áurea Carolina,PSOL,MG,oposição,camara,Dep. Áurea Carolina (PSOL/MG),0.875,1204509
6ca119cd90139946049c113136bef565,5535,Sen. Telmário Mota,PROS,RR,governo,senado,Sen. Telmário Mota (PROS/RR),1,25535
6ca119cd90139946049c113136bef565,6027,Sen. Mecias de Jesus,REPUBLICANOS,RR,governo,senado,Sen. Mecias de Jesus (REPUBLICANOS/RR),1,26027
6d4bd96c8a8dffe066718503d82ec4a0,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),0.8888888888888888,1132504
6d4bd96c8a8dffe066718503d82ec4a0,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),0.8888888888888888,1141470
6d4bd96c8a8dffe066718503d82ec4a0,141488,Dep. Paulo Teixeira,PT,SP,oposição,camara,Dep. Paulo Teixeira (PT/SP),0.8888888888888888,1141488
6d4bd96c8a8dffe066718503d82ec4a0,157130,Dep. Túlio Gadêlha,PDT,PE,oposição,camara,Dep. Túlio Gadêlha (PDT/PE),0.8888888888888888,1157130
6d4bd96c8a8dffe066718503d82ec4a0,160508,Dep. Afonso Florence,PT,BA,oposição,camara,Dep. Afonso Florence (PT/BA),0.8888888888888888,1160508
6d4bd96c8a8dffe066718503d82ec4a0,204426,Dep. Carlos Veras,PT,PE,oposição,camara,Dep. Carlos Veras (PT/PE),0.8888888888888888,1204426
6d4bd96c8a8dffe066718503d82ec4a0,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),0.8888888888888888,174848
6d4bd96c8a8dffe066718503d82ec4a0,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),0.8888888888888888,176874
6d4bd96c8a8dffe066718503d82ec4a0,204429,Dep. João H. Campos,PSB,PE,oposição,camara,Dep. João H. Campos (PSB/PE),0.8888888888888888,1204429
6ef66f861e22202de3ce51fcb6a05d27,5953,Sen. Fabiano Contarato,REDE,ES,oposição,senado,Sen. Fabiano Contarato (REDE/ES),1,25953
713ca8ed8c3258690cad718b9544366e,160531,Dep. Jhonatan De Jesus,PRB,RR,governo,camara,Dep. Jhonatan De Jesus (PRB/RR),1,1160531
713ca8ed8c3258690cad718b9544366e,204495,Dep. Airton Faleiro,PT,PA,oposição,camara,Dep. Airton Faleiro (PT/PA),1,1204495
713ca8ed8c3258690cad718b9544366e,204556,Dep. Marcelo Ramos,PL,AM,governo,camara,Dep. Marcelo Ramos (PL/AM),1,1204556
787b90cdbc371525728eb762d5eef6b4,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),1,1160511
7c60c15853aef3104b97293007c5d07e,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),1,1204407
7e43c009872e194c5b1221e32cc4aa20,204534,Dep. Tabata Amaral,PDT,SP,oposição,camara,Dep. Tabata Amaral (PDT/SP),1,1204534
86578c7c53c72a80231998f1ecdaf8ed,5352,Sen. Rogério Carvalho,PT,SE,oposição,senado,Sen. Rogério Carvalho (PT/SE),2,25352
90aa7f96ef7d19436c81a41b549c2b89,5012,Sen. Randolfe Rodrigues,REDE,AP,oposição,senado,Sen. Randolfe Rodrigues (REDE/AP),2,25012
91221c629c992a78527e99ad35f6f06b,204415,Dep. Nereu Crispim,PSL,RS,governo,camara,Dep. Nereu Crispim (PSL/RS),1,1204415
91230886ffed18167c50e71962e393c0,160535,Dep. Marcon,PT,RS,oposição,camara,Dep. Marcon (PT/RS),1,1160535
95a3ca957f9109c578c17f6a23a471e1,132504,Dep. Enio Verri,PT,,oposição,camara,Dep. Enio Verri (PT/-),1.788888888888889,1132504
95a3ca957f9109c578c17f6a23a471e1,134812,Dep. Edmilson Rodrigues,PSOL,PA,oposição,camara,Dep. Edmilson Rodrigues (PSOL/PA),2.6777777777777776,1134812
95a3ca957f9109c578c17f6a23a471e1,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),0.8888888888888888,1141470
95a3ca957f9109c578c17f6a23a471e1,141488,Dep. Paulo Teixeira,PT,SP,oposição,camara,Dep. Paulo Teixeira (PT/SP),0.8888888888888888,1141488
95a3ca957f9109c578c17f6a23a471e1,152605,Dep. Glauber Braga,PSOL,RJ,oposição,camara,Dep. Glauber Braga (PSOL/RJ),1.7888888888888888,1152605
95a3ca957f9109c578c17f6a23a471e1,157130,Dep. Túlio Gadêlha,PDT,PE,oposição,camara,Dep. Túlio Gadêlha (PDT/PE),0.8888888888888888,1157130
95a3ca957f9109c578c17f6a23a471e1,160508,Dep. Afonso Florence,PT,BA,oposição,camara,Dep. Afonso Florence (PT/BA),0.8888888888888888,1160508
95a3ca957f9109c578c17f6a23a471e1,160511,Dep. Alessandro Molon,PSB,RJ,oposição,camara,Dep. Alessandro Molon (PSB/RJ),0.9000000000000001,1160511
95a3ca957f9109c578c17f6a23a471e1,160535,Dep. Marcon,PT,RS,oposição,camara,Dep. Marcon (PT/RS),0.9,1160535
95a3ca957f9109c578c17f6a23a471e1,160541,Dep. Arthur Lira,PP,AL,governo,camara,Dep. Arthur Lira (PP/AL),0.9,1160541
95a3ca957f9109c578c17f6a23a471e1,160575,Dep. Erika Kokay,PT,DF,oposição,camara,Dep. Erika Kokay (PT/DF),0.9000000000000001,1160575
95a3ca957f9109c578c17f6a23a471e1,178986,Dep. Nilto Tatto,PT,SP,oposição,camara,Dep. Nilto Tatto (PT/SP),1.9,1178986
95a3ca957f9109c578c17f6a23a471e1,204383,Dep. Professor Israel Batista,PV,DF,governo,camara,Dep. Professor Israel Batista (PV/DF),0.6666666666666666,1204383
95a3ca957f9109c578c17f6a23a471e1,204407,Dep. Fernanda Melchionna,PSOL,RS,oposição,camara,Dep. Fernanda Melchionna (PSOL/RS),2.677777777777777,1204407
95a3ca957f9109c578c17f6a23a471e1,204426,Dep. Carlos Veras,PT,PE,oposição,camara,Dep. Carlos Veras (PT/PE),0.8888888888888888,1204426
95a3ca957f9109c578c17f6a23a471e1,204464,Dep. Talíria Petrone,PSOL,RJ,oposição,camara,Dep. Talíria Petrone (PSOL/RJ),2.6777777777777776,1204464
95a3ca957f9109c578c17f6a23a471e1,204467,Dep. Professora Rosa Neide,PT,MT,oposição,camara,Dep. Professora Rosa Neide (PT/MT),0.6666666666666666,1204467
95a3ca957f9109c578c17f6a23a471e1,204509,Dep. Áurea Carolina,PSOL,MG,oposição,camara,Dep. Áurea Carolina (PSOL/MG),1.788888888888889,1204509
95a3ca957f9109c578c17f6a23a471e1,204535,Dep. Sâmia Bomfim,PSOL,SP,oposição,camara,Dep. Sâmia Bomfim (PSOL/SP),3.5777777777777775,1204535
95a3ca957f9109c578c17f6a23a471e1,73531,Dep. Ivan Valente,PSOL,SP,oposição,camara,Dep. Ivan Valente (PSOL/SP),2.6777777777777776,173531
95a3ca957f9109c578c17f6a23a471e1,73943,Dep. Perpétua Almeida,PCdoB,AC,oposição,camara,Dep. Perpétua Almeida (PCdoB/AC),2.0666666666666664,173943
95a3ca957f9109c578c17f6a23a471e1,74057,Dep. Alice Portugal,PCdoB,BA,oposição,camara,Dep. Alice Portugal (PCdoB/BA),1.1666666666666665,174057
95a3ca957f9109c578c17f6a23a471e1,74439,Dep. Wolney Queiroz,PDT,PE,oposição,camara,Dep. Wolney Queiroz (PDT/PE),0.9,174439
95a3ca957f9109c578c17f6a23a471e1,74784,Dep. Luiza Erundina,PSOL,SP,oposição,camara,Dep. Luiza Erundina (PSOL/SP),2.677777777777777,174784
95a3ca957f9109c578c17f6a23a471e1,74848,Dep. Jandira Feghali,PCdoB,RJ,oposição,camara,Dep. Jandira Feghali (PCdoB/RJ),2.5555555555555554,174848
95a3ca957f9109c578c17f6a23a471e1,76874,Dep. Marcelo Freixo,PSOL,RJ,oposição,camara,Dep. Marcelo Freixo (PSOL/RJ),3.5666666666666664,176874
95a3ca957f9109c578c17f6a23a471e1,204429,Dep. João H. Campos,PSB,PE,oposição,camara,Dep. João H. Campos (PSB/PE),0.8888888888888888,1204429
95a3ca957f9109c578c17f6a23a471e1,209189,Dep. Joseildo Ramos,PT,BA,oposição,camara,Dep. Joseildo Ramos (PT/BA),0.9,1209189
95a3ca957f9109c578c17f6a23a471e1,205548,Dep. David Miranda,PSOL,RJ,oposição,camara,Dep. David Miranda (PSOL/RJ),2.6777777777777776,1205548
95a3ca957f9109c578c17f6a23a471e1,204488,Dep. Célio Studart,PV,CE,governo,camara,Dep. Célio Studart (PV/CE),0.6666666666666666,1204488
967b8a10cd3d6916f3c4c1e79c169c30,141470,Dep. José Guimarães,PT,CE,oposição,camara,Dep. José Guimarães (PT/CE),2,1141470
9739dc68f513d3b8a87475f959f2346d,204383,Dep. Professor Israel Batista,PV,DF,governo,camara,Dep. Professor Israel Batista (PV/DF),0.6666666666666666,1204383
