casa,id_ext,fase_global,local,data_inicio,data_fim,local_casa,pulou
senado,143275,Construção,Plenário,NA,NA,senado,FALSE
senado,143275,Pré-Revisão I,,NA,NA,senado,FALSE
senado,143275,Revisão I,Comissões,NA,NA,senado,FALSE
senado,143275,Revisão I,Plenário,NA,NA,senado,FALSE
senado,143275,Pré-Revisão II,,NA,NA,senado,FALSE
senado,143275,Revisão II,Comissões,NA,NA,senado,FALSE
senado,143275,Revisão II,Plenário,NA,NA,senado,FALSE
senado,143275,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
senado,143275,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,144851,Pré-Construção,,NA,NA,senado,FALSE
senado,144851,Construção,Comissões,NA,NA,senado,FALSE
senado,144851,Construção,Plenário,NA,NA,senado,FALSE
senado,144851,Pré-Revisão I,,NA,NA,senado,FALSE
senado,144851,Revisão I,Comissões,NA,NA,senado,FALSE
senado,144851,Revisão I,Plenário,NA,NA,senado,FALSE
senado,144851,Pré-Revisão II,,NA,NA,senado,FALSE
senado,144851,Revisão II,Comissões,NA,NA,senado,FALSE
senado,144851,Revisão II,Plenário,NA,NA,senado,FALSE
senado,144851,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
senado,144851,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
